Full Text Tweet;Datum und Uhrzeit
Fantastic to officially open Brackenbridge Field playground with help from Field End Junior School last week! https://t.co/bazgUPPT0B;13-May-2019 (13:12:19.000000)
Mental health staff do an incredible job but need more funding. Corbyn-style socialism will never provide the resources our precious NHS needs #MentalHealthAwarenessWeek https://t.co/SmGcyj2txa;13-May-2019 (08:45:52.000000)
A superb evening with @RossThomson_MP, @Colin_J_Clark, @DavidDuguidMP and @AberdeenTories. Thank you to everyone who came and helped support the cause! https://t.co/XoyHWPRECk;11-May-2019 (12:06:49.000000)
Fantastic to be in Scotland today supporting @Colin_J_Clark MP and @RossThomson_MP. The United Kingdom truly is better together and we must never put that at risk. https://t.co/1BiEzygMuf;10-May-2019 (18:01:23.000000)
This sad case highlights the plight of many Christians around the world. Canada has shown great compassion in its actions and should be congratulated. https://t.co/hG8zrLbHqn;08-May-2019 (11:38:53.000000)
Wonderful news! Huge congratulations to the Duke and Duchess of Sussex! https://t.co/0dUjytb701;06-May-2019 (14:22:53.000000)
For One Nation Tories a great open goalmouth glimmers ahead. We have missed it before. We cannot afford to miss it next time https://t.co/s2zxrp2IEm;06-May-2019 (08:41:59.000000)
"Wishing Muslims in Britain &amp; across the world a peaceful Ramadan. Ramadan is a time for community, charity &amp; reflection. Ramadan Mubarak! https://t.co/9rNvz1tBOR";05-May-2019 (20:00:12.000000)
Thank you, Alun - great to be back in Clwyd South! https://t.co/eRfltacQVN;04-May-2019 (21:26:09.000000)
On my way home after a great day with @WelshConserv! A privilege to meet so many hardworking and dedicated members. Thank you to @AlunCairns and @DavidJonesMP for inviting me. https://t.co/uEU7ZlmFZv;04-May-2019 (21:03:28.000000)
It was an honour earlier this week to meet Jim Steele who played for #Southampton in the FA Cup final in 1976 - and was man of the match after his side beat Man U one nil. Of his £3600 prize money the then Labour government took £2400 in tax! https://t.co/YU0qRTSd6t;02-May-2019 (17:58:11.000000)
"Don't forget to go out and vote today for the team that delivers the best services for the best value in your community; vote Conservative!";02-May-2019 (08:33:45.000000)
This judgment is not the end of the story. A third runway in west London would cause a huge increase in traffic and pollution and above all in noise. Heathrow have a long way to go before they can meet the environmental standards demanded by law. https://t.co/x2C1d8xs5t;01-May-2019 (14:37:48.000000)
Hitting the streets of Southampton, Eastleigh and Havant this afternoon, supporting our fantastic local MPs @Royston_Smith, @AlanMakMP and @mimsdavies. Vote Conservative tomorrow for better services and real taxpayer value 👍🏻 https://t.co/JWt6Kgdp6s;01-May-2019 (13:40:40.000000)
Don’t punish Conservative councillors for Westminster delays - vote for better services and real taxpayer value on May 2  https://t.co/E2INIHqJtq;28-Apr-2019 (21:11:38.000000)
Great to speak to a packed out meeting of North Uxbridge Residents Association tonight. Interesting discussion on local issues including HS2 and continuing our campaign to reopen Uxbridge Police Station! https://t.co/qyrq60nHVk;26-Apr-2019 (19:49:04.000000)
It was great to spend the afternoon with you - keep up the good work! https://t.co/LwwxaHWOpO;26-Apr-2019 (19:40:41.000000)
Thrilled to be back at @RuislipHigh today to start the building of a new wing to create more top quality school places in Uxbridge and South Ruislip - all part of one of London’s largest school building programmes @Hillingdon https://t.co/RongWQzD4U;26-Apr-2019 (16:05:41.000000)
Next stop: out and about in Bewdley in Wyre Forest with local MP @Mark4WyreForest. Very best of luck to our fantastic @Conservatives team ahead of the local elections next week. A strong group of candidates who really care for their community! https://t.co/whn6OubGnY;25-Apr-2019 (18:39:04.000000)
Delighted to be in #Daventry this afternoon speaking to students at @Daventry6thForm. Great questions on climate change, housing, the environment and much more. Thank you to the town's brilliant MP @chhcalling for the invitation! https://t.co/arXmHEkWTA;25-Apr-2019 (16:13:38.000000)
Wishing everyone a Happy St George’s Day!;23-Apr-2019 (07:57:09.000000)
In the last century over 500 species have become extinct. In Africa, elephant numbers are now falling at 8% a year - a similar story across the world. We can be proud that this government has banned the trade of ivory, but we have far, far more to do. #EarthDay https://t.co/e98qAmJRC7;22-Apr-2019 (11:30:41.000000)
The Chinese now produce more CO2 than the EU and US combined – and more than 60 per cent of their power comes from coal. Here, for heaven’s sake, is the real opportunity for protest 👇 https://t.co/I3nLs9w9BY;22-Apr-2019 (09:11:56.000000)
As we wake to the horrific news from Sri Lanka, we are reminded this Easter Sunday that Christians around the world are still persecuted for their faith.  Our thoughts and prayers are with the victims of these evil attacks, their families and the people of Sri Lanka.;21-Apr-2019 (09:02:04.000000)
Wishing every Jewish family across our country and around the world a joyous and peaceful Passover. Chag Sameach!;19-Apr-2019 (16:30:55.000000)
Thank you to the Eastside Young Leaders Academy for inviting me to speak this evening. It was a privilege to spend the evening with such an inspiring and optimistic group of young people https://t.co/WJnC6MQzN7;16-Apr-2019 (21:02:48.000000)
Don’t despair. Don’t give up. Brexit is going to happen... and when it does, we must finally begin the positive narrative of Brexit Britain: tackling crime, investing in our health service and our schools, and fixing the housing market to help young people own their own homes👇 https://t.co/zr99or00pr;15-Apr-2019 (09:05:55.000000)
We now face the farce of EU elections nearly three years after the British people voted to leave.////The Government has ditched every major commitment it has made to the country. We must change course and deliver what the people voted for. https://t.co/L9AZFLar4d;11-Apr-2019 (15:55:20.000000)
It’s only right that Julian Assange finally faces justice. Credit to @foreignoffice officials who have worked tirelessly to secure this outcome.;11-Apr-2019 (12:16:26.000000)
Thrilled @uxbridgecollege is one of the first Institutes of Technology to be announced. A real opportunity to boost young people’s technical skills. Huge congratulations to everyone involved in the bid 👍🏻 https://t.co/KleMKXPXdz;10-Apr-2019 (11:21:31.000000)
We should not agree to be non-voting members of the EU, under the surrender proposed by Jeremy Corbyn – it cannot, must not and will not happen////https://t.co/OMjXG3eYLd;08-Apr-2019 (05:50:36.000000)
It was great to be there https://t.co/YZPlK75mKU;05-Apr-2019 (15:52:19.000000)
The PM and cabinet have concluded that any deal is better than no deal, and this is truly a very bad deal indeed - one that leaves us being run by the EU. I can under no circumstances vote for a deal involving a customs union as I believe that does not deliver on the referendum;02-Apr-2019 (18:30:18.000000)
As it is, we now face the ridiculous possibility of being forced to contest the European elections more than three years after leaving the EU and having to agree to exit terms that in no way resemble what the people were promised when they voted to leave;02-Apr-2019 (18:29:04.000000)
It is very disappointing that the cabinet has decided to entrust the final handling of Brexit to Jeremy Corbyn and the Labour Party. It now seems all too likely that British trade policy and key law making powers will be handed over to Brussels - with no say for the U.K.;02-Apr-2019 (18:27:58.000000)
"We need to start believing in Conservatism, and in what Tories can really do for this country; and the first step is to stop running ourselves down, and to start believing in the U.K. ////https://t.co/DCtJdO8OrP";01-Apr-2019 (07:34:12.000000)
Sad to hear about Dominic Grieve. We disagree about EU but he is a good man and a true Conservative #grieveforbeaconsfield;30-Mar-2019 (08:33:08.000000)
It is very painful to vote for this deal. But I hope we can now work together to remedy its defects, avoid the backstop trap and strive to deliver the Brexit people voted for;29-Mar-2019 (09:41:55.000000)
We therefore run the risk of being forced to accept an even worse version of Brexit or losing Brexit altogether. A bad deal that we have a chance to improve in the next stage of negotiations must be better than those alternatives;29-Mar-2019 (09:41:22.000000)
I have been and remain intensely critical of the deal. But we have a choice to make now, and that means choosing between options that actually exist. I have come to the sad conclusion that neither this government nor this parliament is willing to leave with no deal;29-Mar-2019 (09:40:22.000000)
Today is the day we promised the country we would leave the European Union. I bitterly regret that we have failed to keep that promise. Instead we will today vote on the Withdrawal Agreement;29-Mar-2019 (09:39:49.000000)
The EU’s new copyright law is terrible for the internet. It’s a classic EU law to help the rich and powerful, and we should not apply it. It is a good example of how we can take back control;27-Mar-2019 (07:55:08.000000)
Many congratulations to @Bruneluni Vice-Chancellor Professor Buckingham! Julia leads the university with a drive for innovation and to push the boundaries of what universities can offer, not only for its students but the local community too. Well done! https://t.co/yATd6BHfiT;18-Mar-2019 (16:53:26.000000)
If we agree this deal – we face an even greater humiliation in the second phase. We must now discover some willingness to resist or the diet of capitulation is set to continue////https://t.co/kXOpRhOdzH;17-Mar-2019 (22:30:57.000000)
Thrilled to be back at The Protein Shack as they celebrate two years in business this month! Uxbridge High Street continues to thrive as it evolves and with new Santander Cycles scheme boosting connectivity to the town centre we should all #shoplocal #HighStreetSaturday https://t.co/VILitkWq9J;16-Mar-2019 (10:21:06.000000)
Delighted to officially launch the Santander Cycles scheme today @Bruneluni - already massively popular across campus and a great way to travel around Uxbridge! https://t.co/hmK7KdvLTd;15-Mar-2019 (20:41:06.000000)
All our thoughts and prayers are today with the people of New Zealand. We already know in our hearts what this was: a sickening and cowardly terrorist attack that was driven by nothing but hatred. We will always stand together against those who are intent on terror and hate;15-Mar-2019 (09:35:07.000000)
The EU think that in the end we will sign up to these Carthaginian terms. We must politely and respectfully show they are mistaken////https://t.co/CBjYxTM5Ep;11-Mar-2019 (09:10:03.000000)
"Stop &amp; search is necessary to bring down knife crime. We need to be tough. We need to back our police. We need to change the odds in the minds of the kids who carry knives. And we can. We’ve done it before////https://t.co/wM7Y5cQ2Ul";06-Mar-2019 (08:15:35.000000)
Always pleased to support #NationalApprenticeshipWeek and so I was delighted to attend @Microsoft reception today to meet current apprentice from Uxbridge and South Ruislip, Amba Rashid! https://t.co/MMqpPKFiS7;05-Mar-2019 (18:13:05.000000)
We mustn't let politics trump justice in this travesty of a Bloody Sunday trial. What signal does it send out to our brave armed forces? ////https://t.co/vV20RWWWoF;03-Mar-2019 (21:23:23.000000)
Successful campaign to secure funding for disabled access to Uxbridge Sports Club - now everyone can enjoy the facilities and make the most of all the Club has to offer. Well done and thanks to all involved! https://t.co/Vx1mBcKxDd;28-Feb-2019 (18:26:06.000000)
George Eustice is brave and right - and his superb letter to the PM shows that no deal may yet be the best option for the U.K.;28-Feb-2019 (16:39:50.000000)
Delighted to meet with @CanalRiverTrust this morning to see the work being completed at Cowley Lock with support of @PostcodeLottery https://t.co/UnE4ziQoRl;28-Feb-2019 (11:01:53.000000)
Well done @sajidjavid for banning hizballah. Long overdue. https://t.co/3BkyfLDelh;26-Feb-2019 (20:04:27.000000)
I am getting sick of the constant suggestion that anyone who sticks up for Brexit must have far right tendencies ////https://t.co/RzT8r1o01I;24-Feb-2019 (22:28:14.000000)
Great move by @Jbrokenshire. Persimmon has let down too many customers - while reaping vast taxpayer funded profits////https://t.co/F7YmNUFiWY;23-Feb-2019 (08:13:40.000000)
This weekend I went to @howlettspark where I met Saba the cheetah who will soon be released into the wild. He nibbled my hat. You can see I was totally calm and at ease...Tomorrow in the @Telegraph I’ve written about the incredible work the @aspinallcharity are doing https://t.co/7XQnYXXx2c;17-Feb-2019 (21:09:19.000000)
If John McDonnell had the slightest knowledge of history he would be aware that Churchill also had an extraordinary record as a social reformer who cared deeply for working people and their lives. JM should be utterly ashamed of his remarks and withdraw them forthwith 2/2;14-Feb-2019 (08:37:26.000000)
Winston Churchill saved this country and the whole of Europe from a barbaric fascist and racist tyranny and our debt to him is incalculable 1/2;14-Feb-2019 (08:36:44.000000)
We must extricate this country from the humiliation of the backstop. However we must be clear - there is no point having a time limit on the backstop unless that is written into the treaty itself and unless the end date falls before the next general election https://t.co/5WKL5B0k0X;12-Feb-2019 (13:51:20.000000)
Very glad to see Govt working on this https://t.co/ChEWIAe8wX;08-Feb-2019 (22:22:20.000000)
Delighted to visit Sunflower House Nursery in Uxbridge! A real pleasure to meet Diane and all her team who do such a fantastic job. https://t.co/OhPvmUYliT;08-Feb-2019 (18:46:39.000000)
Delighted to see that @RhysConcessao has been awarded a place with the National Youth Orchestra. One of Uxbridge’s finest is using his wonderful musical talents on the piano to join the prestigious NYO! https://t.co/imltYKgHmZ;08-Feb-2019 (18:16:50.000000)
"Eleven years ago the Met instituted Operation Blunt 2 - taking 11,000 knives off the streets of London. This led to a serious fall in knife crime &amp; the murder rate. The present Mayor now claims it will take 10 years to solve rising knife crime. This is simply not good enough https://t.co/G5dD8l2PYb";04-Feb-2019 (18:04:33.000000)
https://t.co/e31iJ5ovNa;04-Feb-2019 (09:14:07.000000)
Fantastic to see local businesses like @GibbsGillespie doing so well - completed a full refurbishment of their offices and invested heavily in staff development for great customer service! https://t.co/M8ySWsnFFR;02-Feb-2019 (12:34:38.000000)
"Delighted hundreds of my constituents are sharing the @PostcodeLottery prize pot today. It's a fantastic boost for the community &amp; local charities in Uxbridge &amp; South Ruislip are securing funding too which is great!";02-Feb-2019 (11:10:53.000000)
Productive meeting with new @HillingdonNHSFT Chief Exec, Sarah Tedford yesterday to discuss her plans for Hillingdon Hospital - will be working hard to bring forward much needed improvements. https://t.co/1MbWtsj48Q;02-Feb-2019 (10:11:14.000000)
We can’t have some codicil or letter or joint declaration. We need to go back into the text of the treaty and solve the problem. That is the way to unite remainers and leavers in the Conservative party and across the country 2/2;29-Jan-2019 (11:07:26.000000)
If the Prime Minister indicates in the debate that she will be pressing Brussels to reopen the WA to make changes to the backstop, I will gladly support the Brady amendment. But what we need is to achieve something legally binding - and that means part of the WA 1/2;29-Jan-2019 (11:06:42.000000)
If the PM is ready to fight back against Brussels then her deal could yet be fixed - but it will need the Freedom Clause ////https://t.co/F1ixr3oGyu;28-Jan-2019 (07:46:06.000000)
Today we all remember the horrors that took place during the Holocaust. It is by remembering that we can ensure such evil never happens again. @HolocaustUK https://t.co/9KotoaKA8Q;27-Jan-2019 (15:31:04.000000)
The PM must go back to Brussels and either insist the backstop is removed entirely, or at the very least give us a legally binding change – within the text of the withdrawal agreement – that allows for the UK to come out of its own accord https://t.co/gBVCC8in33;21-Jan-2019 (17:00:46.000000)
There are large numbers of MPs (though not, I think, a majority) who want to stop Brexit. They want to frustrate the will of the people, but there are three giant facts that mean – or so I hope and believe – that they will fail////https://t.co/VjgPFUrCSa;21-Jan-2019 (09:37:11.000000)
Extending Article 50 now would do nothing but erode trust in politics. We must leave as promised on March 29th. The Government should go back to Brussels, ditch the backstop and aim for a #BetterDeal https://t.co/3LV7RmtjH0;18-Jan-2019 (14:28:34.000000)
There is nothing to be gained by delay and legislation should be brought forward immediately to protect them and their families - exactly as intended in the draft withdrawal agreement that has been rejected by parliament 2/2;17-Jan-2019 (11:30:45.000000)
Totally agree with @annietrev - it would be completely wrong to keep EU nationals in any more suspense. They cannot be used as UK negotiating capital and they deserve clarity forthwith 1/2;17-Jan-2019 (11:30:18.000000)
Tonight has made it clear that the current Withdrawal Agreement is dead. The government must now go back to Brussels and negotiate a #BetterDeal without the backstop https://t.co/l8Xd3ogCa1;15-Jan-2019 (21:16:39.000000)
When this deal is voted down, let us not continue to flog this dead horse. Instead we must get brexit right and seize the opportunities before us https://t.co/AosSRdSclS;14-Jan-2019 (22:30:34.000000)
A very good insight into the EU negotiators - and surely makes this deal utterly indefensible https://t.co/6nn67NXj7A;08-Jan-2019 (10:47:55.000000)
Well deserved, @JohnnyMercerUK https://t.co/UYaDB9FbXo;31-Dec-2018 (12:13:20.000000)
Appalling decision by Japanese government. They must rethink. https://t.co/l1tgvpM8IW;26-Dec-2018 (11:55:43.000000)
@trussliz Trolling you would Be. A. Disgrace 🧀;24-Dec-2018 (07:16:50.000000)
Great community spirit at The Fairway Allotments site in South Ruislip today! https://t.co/2EzheXOYjV;14-Dec-2018 (20:01:01.000000)
Fascinating to see such an innovative project in action - well done and thanks to all involved! https://t.co/PF0KBhcIUg;14-Dec-2018 (18:47:10.000000)
Great meeting Rich Blake-Lobb at Yiewsley Baptist Church today to discuss local issues in Yiewsley and future community projects for 2019. https://t.co/EXHXduJUob;14-Dec-2018 (18:22:00.000000)
We are told that the EU does not even like the backstop. Well, if the EU doesn’t like it, and the UK government doesn’t like it, and the British people don’t like it, why on earth is it there? Let us get rid of it and move on////https://t.co/3fLL0isC4v;10-Dec-2018 (18:00:22.000000)
Everyone can see the hideous choice that this deal imposes on this country: to accept law from Brussels – with no say – or else to accept the break up of the UK.////We must and can do much better ////https://t.co/P3XEJzM3CD;09-Dec-2018 (12:58:11.000000)
Deal is merely licence for the EU to bully and blackmail us - we must reject it////https://t.co/EWDatcigQ1;07-Dec-2018 (19:57:50.000000)
The PM says she wants to let Parliament choose whether to enter the backstop or extend the 'transition'. This is simply not possible. Under her deal the EU has the legal right to stop us extending the transition and make us enter the backstop - whatever the PM or Parliament says;06-Dec-2018 (13:00:21.000000)
https://t.co/0q6boZ8bVP;04-Dec-2018 (23:10:49.000000)
Essential reading by Mervyn King ////https://t.co/4E32fVsRgl;04-Dec-2018 (12:12:49.000000)
The public is entitled to see the legal advice from the Attorney General to the Prime Minister. It is a scandal that this is currently being withheld. It must be released////https://t.co/PtU3bpaXDW;03-Dec-2018 (09:02:54.000000)
"Once the EU realises that they have overplayed their hand &amp; Parliament won’t wear this shameful surrender, they will be faced with a choice: do a proper &amp; equitable deal or split without a deal - a prospect that they don’t relish, not least as they lose all leverage over us 4/4";02-Dec-2018 (17:47:45.000000)
Once those with whom you are negotiating believe that, then it simply becomes a matter of how long they want to make their Christmas list 3/4;02-Dec-2018 (17:43:20.000000)
What is different about this negotiation is one simple fact: the EU believed that despite her ‘No Deal is Better than a Bad Deal’ rhetoric, Theresa May was desperate for a deal at any price 2/4;02-Dec-2018 (17:42:41.000000)
Those who say that it’s impossible to get a better deal from the EU than Theresa May’s deal - that the EU has rules as immutable as those of the Medes and the Persians - have obviously never seen the horse trading and back room compromises that characterise every EU summit 1/4;02-Dec-2018 (17:42:02.000000)
Thank you @ConSocBrunel for a great afternoon at Brunel University! https://t.co/he79K4Fp3o;01-Dec-2018 (12:30:34.000000)
Delighted to meet Simon who has spent two years researching, developing and formulating his products for UXB Skincare. Each one is now made by hand in Uxbridge. It’s this passion and dedication that makes small businesses stand out #SmallBusinessSaturday #ShopLocal https://t.co/8o3ZSjoCb6;01-Dec-2018 (12:20:48.000000)
Yesterday I went out across my constituency to speak to small businesses to hear what support they most need. From the cake baker in Ruislip to the barber in Uxbridge, these businesses are what make our high streets so great//@SmallBizSatUK https://t.co/bJ2k6wYZjf;01-Dec-2018 (10:43:16.000000)
Bessingby Park Rangers and Boxing Club are soon to have a brand new clubhouse thanks to @Hillingdon - great to see such continued investment in sport in the borough! https://t.co/MRadXKCgc0;30-Nov-2018 (18:19:05.000000)
The beginning of a fantastic housing development at Acol Crescent. Pleased to put the first spade in the ground this morning! https://t.co/I5Ew38Qq3q;30-Nov-2018 (17:21:45.000000)
A pleasure to visit the Centre for ADHD and Autism Support in Cavendish this morning - so many local families benefit from all the Centre has to offer. https://t.co/5C2xRC1I5S;30-Nov-2018 (13:44:13.000000)
"The world economy is changing. The opportunities for a dynamic modern economy like the UK are growing. Free from the corporatist EU, its anti-innovation decisions, &amp; its rule by vested interests, we will grow, not decline - and the freer we are the more we will prosper";28-Nov-2018 (14:47:51.000000)
The British economic establishment always gets it wrong. Wrong about joining the ERM, wrong about leaving it, wrong about joining the Euro, wrong about Project Fear after the referendum.  They can't forecast six months out - why should we believe them over 15 years?;28-Nov-2018 (14:46:36.000000)
"There is no point having a debate with two people who voted Remain &amp; deals that don’t take back control. Any debate must involve someone who believes in Brexit &amp; the British people being fully in control of their laws, rather than giving back control to the EU like the PM's deal";27-Nov-2018 (14:20:25.000000)
Debates are great for democracy - but rather than widening discourse, this debate is narrowing it by offering a false choice between May’s failing deal and Corbyn’s vague proposals - neither of which are Brexit 1/2;27-Nov-2018 (14:19:25.000000)
"While half the Cabinet is telling businesses the UK will effectively remain in the Customs Union &amp; Single Market, the PM continues to say we will take back control of our laws, vary our tariffs &amp; be able to do real free trade deals. They can’t both be right. Which is it? https://t.co/RdreeZRZFS";26-Nov-2018 (16:50:10.000000)
We should vote down the deal, junk the backstop, recover our self-belief and go for SuperCanada – and we will thrive mightily////https://t.co/2YB93j7B7A;26-Nov-2018 (10:18:24.000000)
Our hopes of ending the barbaric trade of sending live animals abroad for slaughter will almost certainly be dashed by the appalling sell-out Brexit deal ////https://t.co/bcIAH88Bbh;24-Nov-2018 (10:36:26.000000)
Nothing in this political declaration changes the fact that this deal gives the EU a continuing veto over the unilateral power over the entire U.K. to do trade deals or take back control of our laws. We must junk the backstop or we make a nonsense of Brexit https://t.co/VrFdn4zKGR;22-Nov-2018 (17:02:57.000000)
We should insist that our government finally gets behind Brexit and shows some basic confidence and enthusiasm and belief in this great project////https://t.co/JHp2eGuDRs;19-Nov-2018 (09:04:59.000000)
"Sabine Weyand in The Times clear: if agreed, the CU backstop will not be temporary but the minimum basis for our future trading relationship, with high alignment and 'EU control' - this means super-canada impossible.////Cabinet must live up to its responsibilities &amp; stop this deal";14-Nov-2018 (08:50:18.000000)
We still have time to go for something better - a SuperCanada free trade deal that will allow the UK to benefit from brexit and actually respect the referendum. The future can be bright if only we change course now 2/2;13-Nov-2018 (10:21:44.000000)
No one is fooled by this theatre. Delay after staged managed delay. A deal will be reached and it will mean surrender by the UK. We will be doomed to remain in the customs union and under Brussels’ regulatory control. People did not vote for colony status 1/2;13-Nov-2018 (10:21:05.000000)
https://t.co/NKxlPuOGzN;12-Nov-2018 (20:54:14.000000)
All power to Xavier Brice and sustrans in pushing for a massive upgrade in the UK cycle network. Xavier did fantastic work for London and it is good to see him campaigning to bring rural safety up to urban levels;11-Nov-2018 (13:18:08.000000)
We will always remember those who made the greatest possible sacrifice to defend our freedom  #RemembranceSunday #ArmisticeDay100;11-Nov-2018 (11:36:34.000000)
This is not taking back control. It is a surrender of control. It does not remotely correspond to the mandate of the people in June 2016    2/2;09-Nov-2018 (16:08:29.000000)
Boundless admiration as ever for my brother Jo. We may not have agreed about brexit but we are united in dismay at the intellectually and politically indefensible of the UK position 1/2 https://t.co/QI4tMpLecc;09-Nov-2018 (16:07:09.000000)
Brexit was meant to be about taking back control. Under this plan – we surrender control to Brussels. If we accept this appalling deal, we must realise it is forever – not just for Christmas.////https://t.co/7ziGjnmhc2;05-Nov-2018 (07:04:57.000000)
Tragic news about Sir Jeremy Heywood. He was an absolutely brilliant public servant and a model of dedication to his country;04-Nov-2018 (10:27:08.000000)
Congratulations to @tracey_crouch who deserves huge credit not just for her campaign but for sticking up for her principles;01-Nov-2018 (18:22:11.000000)
“Rather than remaining nostalgically “aligned” to the rules of an institution which the British people emphatically rejected, we must forge our own, global path to a freer and more prosperous future“ by @OwenPaterson ////https://t.co/5dAX1vjIdY;31-Oct-2018 (10:49:36.000000)
Excellent piece by @robertcourts who rightly points out we must embrace the opportunities of Brexit////https://t.co/QD45wh22xr;31-Oct-2018 (10:47:06.000000)
I have seen the misery caused to those suffering from gambling addiction. We should implement the excellent FOBTs policy proposed by @tracey_crouch no later than April;28-Oct-2018 (11:39:29.000000)
Delighted the SoS for Health and Social Care @MattHancock today agreed to join me on a visit to @HillingdonNHSFT to discuss the urgent need for investment and the options available for new health facilities in Hillingdon https://t.co/yaPoAK8RvC;23-Oct-2018 (16:26:56.000000)
"At moments like this it is the job of a friend to tell the truth; and the truth is that the killing of Khashoggi was a barbaric act to which we in Britain refuse to turn a blind eye////https://t.co/q5AfqvJZIV";22-Oct-2018 (09:57:50.000000)
The Conservative Party is fortunate to have MPs with the passion and determination of @Johnnymerceruk - his fight for veterans shows why we need more like him;19-Oct-2018 (08:28:35.000000)
https://t.co/24ZiTZFe8x;18-Oct-2018 (12:00:52.000000)
Knife crime in our capital has now hit a record high -  @sadiqkhan is failing Londoners and urgently needs to get a grip ////https://t.co/Aij5z9qnYf;18-Oct-2018 (11:51:56.000000)
We must be clear that we can genuinely vary our tariffs and do free trade deals or it will be Brexit in name only and we will betray the British people. A deadline is essential https://t.co/PyibdhI6CB;15-Oct-2018 (16:06:05.000000)
After more than two years of being ruthlessly pushed around by the EU, it is time for the UK to resist. ////https://t.co/jMZbK4g6lA;15-Oct-2018 (08:26:05.000000)
"This is far from #TakeBackControl. In the referendum both sides said Leave meant leaving the customs union &amp; single market. Yet this backstop inevitably means chequers, staying in both, no say in either, and no right to escape. No10 must #ChuckChequers now 4/4";10-Oct-2018 (15:39:54.000000)
This backstop closes off our options. It means we cannot have no deal / WTO or SuperCanada. Under either our rules could differ from the EU’s – so they will keep us in the backstop instead. It means, in fact, that the only possible deal is Chequers 3/4;10-Oct-2018 (15:34:23.000000)
This backstop keeps the UK in the Customs Union, keeps Northern Ireland in the single market, and almost certainly enhances NI/GB checks. It *will* apply after 2020 unless the EU agrees it won’t. And they will only agree if we keep our rules in lockstep with theirs 2/4;10-Oct-2018 (15:33:30.000000)
"This is an important moment. Clearly No10 are negotiating a “backstop” that makes the UK a permanent EU colony. We cannot escape EU laws &amp; ECJ until they allow us to – which they may never do. That’s not what the biggest majority in our history voted for #NoColonyStatus 1/4";10-Oct-2018 (15:32:27.000000)
Very pleased to hear no one hurt in fire @Bruneluni - many thanks to the London Fire Brigade and the University for their swift response ensuring the safety of all students. https://t.co/Q3atVv7Jbv;09-Oct-2018 (18:54:20.000000)
Agree with @PennyMordaunt today - she is absolutely right that we need to modernise international aid rules  and keep looking for ways to make UK aid give value for money to the British taxpayer;09-Oct-2018 (12:57:36.000000)
Thank you for the tour! Great to have such a brilliant college in Uxbridge and delighted to hear so much positive news today @uxbridgecollege - keep up the fantastic work! https://t.co/1c9WVdxD95;08-Oct-2018 (20:11:04.000000)
"There are 200m women who have been victims of FGM. Not only do they sometimes bleed to death; there could be no more vile &amp; powerful way of showing a young girl that she is a lesser person - a chattel - than attacking this fundamental part of her identity////https://t.co/0zpNBzQEw6";08-Oct-2018 (16:50:46.000000)
We may disagree on some important policy issues but @sarahwollaston is a true one nation Tory. It's important to have people who speak their mind in our party ////https://t.co/kLJXSIiDlZ;08-Oct-2018 (16:12:25.000000)
But the first step to achieving a mutually beneficial SuperCanada deal is the removal of the Irish backstop so there is no threat to the Union whatsoever.;04-Oct-2018 (17:13:36.000000)
Tusk’s Canada +++ offer shows there is a superb way forward that can solve the Irish border problem and deliver a free trade based partnership that works well for both sides of the channel - as I set out last week in my plan for a better brexit ////https://t.co/qSxC4nnReR;04-Oct-2018 (16:48:22.000000)
Great to see so many people here in brum bursting in confidence in conservatism and democratic freedom #ChuckChequers https://t.co/6kQt0FzNvQ;02-Oct-2018 (16:09:11.000000)
Let's spend our foreign aid budget on the British people's priorities and save the elephants.////https://t.co/pdhQmzvB4s;01-Oct-2018 (07:37:47.000000)
A wonderful appointment! https://t.co/BtsjuNsNEb;28-Sep-2018 (16:25:54.000000)
Outstanding Conservative mayoral candidate in Shaun Bailey. I trust Shaun to get things done where useless Khan is failing: tackle knife crime, build more affordable housing and get London moving with new infrastructure and investment. Back Bailey all the way to City Hall folks! https://t.co/vZCEidgAhU;28-Sep-2018 (15:29:23.000000)
My plan for a better Brexit ////https://t.co/NULjm7WxJ0;27-Sep-2018 (21:43:24.000000)
Utterly predictable news that GRU behind Skripal atrocity. What have you got to say, Putin? And I hope we hear real condemnation from Corbyn ////https://t.co/0eJ5lYAUcf;26-Sep-2018 (18:08:29.000000)
Fine piece of work by @ShankerASingham @iealondon - This is a plan the EU would understand and respect - delivering prosperity for the U.K. and our European partners. I’ve no doubt it would unite MPs and the country #PlanAPlus #ChuckChequers https://t.co/Ya9AReeCQi;24-Sep-2018 (11:05:47.000000)
The Irish backstop is a monstrosity that wipes out our sovereignty... https://t.co/ToEcvkG4O0;17-Sep-2018 (11:58:12.000000)
Aware of burst water main in Yiewsley and impact on surrounding roads and houses. In contact with @AffinityWater and awaiting further update shortly. Will keep updated throughout the day but any constituents with concerns, do get in touch - Boris.Johnson.MP@parliament.uk;17-Sep-2018 (08:18:12.000000)
Pleased to meet with Hillingdon Community Transport - Steve and his team provide such a valuable service for the local community. https://t.co/TFnstSGwsR;13-Sep-2018 (10:22:27.000000)
Great to visit @ParkAcademyWL - fantastic facilities and positive attitude from all the students and teachers I met. Good luck for the year ahead! https://t.co/h8iPN4oMj9;13-Sep-2018 (09:52:26.000000)
